step,output_true_class_prob,hidden_0_n0,hidden_0_n1,hidden_0_n2,hidden_0_n3,hidden_0_n4,hidden_0_n5,hidden_0_n6,hidden_0_n7,hidden_0_n8,hidden_0_n9,hidden_0_n10,hidden_0_n11,hidden_0_n12,hidden_0_n13,hidden_0_n14,hidden_0_n15,hidden_1_n0,hidden_1_n1,hidden_1_n2,hidden_1_n3,hidden_1_n4,hidden_1_n5,hidden_1_n6,hidden_1_n7
10,0.9732819199562073,-0.07253439724445343,0.802839994430542,-0.6225311756134033,0.808696448802948,0.020451873540878296,0.6327722668647766,-0.6496971845626831,0.1858530342578888,1.5452593564987183,0.44405248761177063,0.2389848828315735,0.4240511655807495,0.7618993520736694,-0.5927110910415649,0.9284662008285522,-0.5740584135055542,-0.3767009377479553,1.6818944215774536,-0.21647626161575317,2.883788585662842,1.3845760822296143,-0.3286270499229431,1.1543922424316406,-0.9108376502990723
11,0.9826462268829346,-0.08082544803619385,0.7325077056884766,-0.54918372631073,0.6996358036994934,0.1531909704208374,0.7002522349357605,-0.532395601272583,0.04763531684875488,1.4264055490493774,0.25565895438194275,0.3678208589553833,0.48980289697647095,0.7488771677017212,-0.48572254180908203,0.9357691407203674,-0.5772862434387207,-0.35724514722824097,1.551887035369873,-0.08745181560516357,2.2509164810180664,2.2897260189056396,-0.19008970260620117,2.0473389625549316,-0.912237823009491
12,0.9696593880653381,-0.743768572807312,1.473250389099121,-0.514674186706543,0.9073761105537415,-0.8398927450180054,-1.0353747606277466,-0.262652188539505,1.4452438354492188,0.05436871945858002,0.44940972328186035,-0.14419971406459808,-1.269425630569458,1.3779487609863281,0.9927694797515869,0.007400870323181152,0.942412257194519,1.0923731327056885,2.9774975776672363,1.743445873260498,1.6910582780838013,-0.3362880051136017,1.728778600692749,-0.024416804313659668,-0.9760797023773193
13,0.9212057590484619,0.22621825337409973,0.42936447262763977,-0.5305036902427673,0.6457638740539551,0.5187724232673645,1.2613266706466675,-0.5966392159461975,-0.4653412401676178,1.74555242061615,0.03492167964577675,0.4817142188549042,0.9534565210342407,0.666562557220459,-0.8145596385002136,1.1276986598968506,-0.9407979249954224,-0.6351727247238159,1.0980368852615356,-0.5001518726348877,2.3605008125305176,2.924264669418335,-0.6388479471206665,2.6194915771484375,-0.8535525798797607
14,0.8726412057876587,-0.4665091335773468,1.2051560878753662,-0.5368103981018066,0.8631821870803833,-0.5607456564903259,-0.38615527749061584,-0.42802122235298157,0.9351357221603394,0.6140552759170532,0.4390156865119934,-0.11140847206115723,-0.6485191583633423,1.1833078861236572,0.41935598850250244,0.30289706587791443,0.38541415333747864,0.4201396107673645,2.4458553791046143,0.915450930595398,2.2135818004608154,0.11966988444328308,0.8516541123390198,0.1905684769153595,-0.9391165971755981
15,0.9228231310844421,-0.3078913688659668,0.9644101858139038,-0.5321869254112244,0.7365154027938843,-0.17602846026420593,0.20726850628852844,-0.46162810921669006,0.4515431523323059,1.0637357234954834,0.36118003726005554,0.1842096745967865,0.016083374619483948,0.899362325668335,-0.09067517518997192,0.680271327495575,-0.1796988695859909,-0.12058582901954651,1.8506383895874023,0.2006383240222931,2.348661422729492,1.0925313234329224,0.1116001307964325,0.9028409719467163,-0.9109089374542236
16,0.8854350447654724,0.11863424628973007,0.5228586196899414,-0.524715006351471,0.6451751589775085,0.406077116727829,1.0852887630462646,-0.5612603425979614,-0.31461456418037415,1.6273815631866455,0.08971215784549713,0.4499461054801941,0.8114433288574219,0.6898530125617981,-0.6933324337005615,1.0635313987731934,-0.8248900175094604,-0.6029756665229797,1.1749703884124756,-0.44206568598747253,2.3851819038391113,2.502039670944214,-0.5897140502929688,2.1930618286132812,-0.8376254439353943
17,0.9943168759346008,-0.5939593315124512,1.3497886657714844,-0.5249945521354675,0.8942151069641113,-0.8123067617416382,-0.6837888956069946,-0.4136888384819031,1.1805015802383423,0.41189491748809814,0.5309890508651733,-0.3119632303714752,-0.9534143209457397,1.2955743074417114,0.656120240688324,0.11673671007156372,0.6324930787086487,0.7774065136909485,2.8525638580322266,1.362971544265747,2.085451126098633,-0.11212116479873657,1.3272991180419922,0.12449055910110474,-0.9913821816444397
18,0.9958092570304871,-0.3881293535232544,1.2284361124038696,-0.28763529658317566,0.853000283241272,-1.1261162757873535,-0.8892569541931152,-0.3493262827396393,1.037671685218811,-0.2526698708534241,0.04934775456786156,-1.151468276977539,-1.6331326961517334,1.9252651929855347,1.5277364253997803,-0.6420614123344421,1.3334934711456299,1.6713366508483887,3.623445749282837,2.783130168914795,0.9934329986572266,-1.0383325815200806,2.606362819671631,-0.39533311128616333,-1.197717547416687
19,0.9031184315681458,-0.4625512659549713,1.0992794036865234,-0.5319061279296875,0.7498037219047546,-0.27512359619140625,-0.09135457873344421,-0.37174296379089355,0.7008256912231445,0.8252663016319275,0.38353943824768066,0.2484254240989685,-0.23132401704788208,0.9449313879013062,0.1369602084159851,0.5942612290382385,0.041189610958099365,0.07206755876541138,1.9050168991088867,0.38799822330474854,2.107550859451294,1.254218578338623,0.39865824580192566,1.169187068939209,-0.8176625967025757
20,0.9543341994285583,-0.5158162713050842,1.2946319580078125,-0.41296955943107605,0.8660272359848022,-0.904604434967041,-0.8048784732818604,-0.34153804183006287,1.1280486583709717,0.052547454833984375,0.2639789581298828,-0.601300835609436,-1.2777109146118164,1.5778896808624268,1.0961055755615234,-0.2170068919658661,0.9797755479812622,1.120018720626831,3.0992631912231445,1.9772162437438965,1.417763352394104,-0.3589247465133667,1.8699610233306885,0.008605778217315674,-1.0601377487182617
21,0.9479737281799316,-0.23410847783088684,0.8733761310577393,-0.579759418964386,0.7483375668525696,0.15539084374904633,0.349237859249115,-0.4033806324005127,0.3547983169555664,1.136913776397705,0.2309931367635727,0.619125485420227,0.21063190698623657,0.7856796979904175,-0.23736296594142914,0.8953806161880493,-0.3140767514705658,-0.3961527645587921,1.401841640472412,-0.11685013771057129,2.1538045406341553,2.0433948040008545,-0.1899365484714508,1.753852128982544,-0.7718848586082458
22,0.9641534090042114,-0.004554133862257004,0.7061024308204651,-0.3671475350856781,0.658225417137146,-0.188269704580307,0.4644510746002197,-0.48556822538375854,0.021902740001678467,0.9094569683074951,-0.022006791085004807,-0.3300414979457855,-0.06742933392524719,1.2114969491958618,0.192701518535614,0.34023118019104004,-0.02832278609275818,0.234749436378479,2.058877944946289,0.7849780321121216,1.7447909116744995,1.1485873460769653,0.6216523051261902,1.2019751071929932,-0.9760028719902039
23,0.8962864875793457,-0.0793667882680893,0.7289464473724365,-0.567844033241272,0.716942548751831,0.24974387884140015,0.6715787649154663,-0.49183717370033264,0.07667866349220276,1.3824505805969238,0.20271360874176025,0.5324110388755798,0.47940176725387573,0.7359974384307861,-0.4679785966873169,0.9786434769630432,-0.5521247982978821,-0.5444403886795044,1.3156338930130005,-0.38954487442970276,2.5021557807922363,2.0778257846832275,-0.45334485173225403,1.7934939861297607,-0.7617946863174438
24,0.9018068313598633,-0.3344702422618866,0.972800612449646,-0.6795138716697693,0.79969722032547,0.14202725887298584,0.34032729268074036,-0.47044792771339417,0.4976579546928406,1.375708818435669,0.4965391159057617,0.7877515554428101,0.3645007014274597,0.5949443578720093,-0.5312099456787109,1.1088930368423462,-0.5123057961463928,-0.6854788661003113,1.2780134677886963,-0.6251298189163208,2.8596882820129395,1.7291171550750732,-0.6306473612785339,1.344466209411621,-0.6817249059677124
25,0.9732819199562073,-0.07253439724445343,0.802839994430542,-0.6225311756134033,0.808696448802948,0.020451873540878296,0.6327722668647766,-0.6496971845626831,0.1858530342578888,1.5452593564987183,0.44405248761177063,0.2389848828315735,0.4240511655807495,0.7618993520736694,-0.5927110910415649,0.9284662008285522,-0.5740584135055542,-0.3767009377479553,1.6818944215774536,-0.21647626161575317,2.883788585662842,1.3845760822296143,-0.3286270499229431,1.1543922424316406,-0.9108376502990723
26,0.9826462268829346,-0.08082544803619385,0.7325077056884766,-0.54918372631073,0.6996358036994934,0.1531909704208374,0.7002522349357605,-0.532395601272583,0.04763531684875488,1.4264055490493774,0.25565895438194275,0.3678208589553833,0.48980289697647095,0.7488771677017212,-0.48572254180908203,0.9357691407203674,-0.5772862434387207,-0.35724514722824097,1.551887035369873,-0.08745181560516357,2.2509164810180664,2.2897260189056396,-0.19008970260620117,2.0473389625549316,-0.912237823009491
27,0.9696593880653381,-0.743768572807312,1.473250389099121,-0.514674186706543,0.9073761105537415,-0.8398927450180054,-1.0353747606277466,-0.262652188539505,1.4452438354492188,0.05436871945858002,0.44940972328186035,-0.14419971406459808,-1.269425630569458,1.3779487609863281,0.9927694797515869,0.007400870323181152,0.942412257194519,1.0923731327056885,2.9774975776672363,1.743445873260498,1.6910582780838013,-0.3362880051136017,1.728778600692749,-0.024416804313659668,-0.9760797023773193
28,0.9212057590484619,0.22621825337409973,0.42936447262763977,-0.5305036902427673,0.6457638740539551,0.5187724232673645,1.2613266706466675,-0.5966392159461975,-0.4653412401676178,1.74555242061615,0.03492167964577675,0.4817142188549042,0.9534565210342407,0.666562557220459,-0.8145596385002136,1.1276986598968506,-0.9407979249954224,-0.6351727247238159,1.0980368852615356,-0.5001518726348877,2.3605008125305176,2.924264669418335,-0.6388479471206665,2.6194915771484375,-0.8535525798797607
29,0.8726412057876587,-0.4665091335773468,1.2051560878753662,-0.5368103981018066,0.8631821870803833,-0.5607456564903259,-0.38615527749061584,-0.42802122235298157,0.9351357221603394,0.6140552759170532,0.4390156865119934,-0.11140847206115723,-0.6485191583633423,1.1833078861236572,0.41935598850250244,0.30289706587791443,0.38541415333747864,0.4201396107673645,2.4458553791046143,0.915450930595398,2.2135818004608154,0.11966988444328308,0.8516541123390198,0.1905684769153595,-0.9391165971755981
30,0.9228231310844421,-0.3078913688659668,0.9644101858139038,-0.5321869254112244,0.7365154027938843,-0.17602846026420593,0.20726850628852844,-0.46162810921669006,0.4515431523323059,1.0637357234954834,0.36118003726005554,0.1842096745967865,0.016083374619483948,0.899362325668335,-0.09067517518997192,0.680271327495575,-0.1796988695859909,-0.12058582901954651,1.8506383895874023,0.2006383240222931,2.348661422729492,1.0925313234329224,0.1116001307964325,0.9028409719467163,-0.9109089374542236
31,0.8854350447654724,0.11863424628973007,0.5228586196899414,-0.524715006351471,0.6451751589775085,0.406077116727829,1.0852887630462646,-0.5612603425979614,-0.31461456418037415,1.6273815631866455,0.08971215784549713,0.4499461054801941,0.8114433288574219,0.6898530125617981,-0.6933324337005615,1.0635313987731934,-0.8248900175094604,-0.6029756665229797,1.1749703884124756,-0.44206568598747253,2.3851819038391113,2.502039670944214,-0.5897140502929688,2.1930618286132812,-0.8376254439353943
32,0.9943168759346008,-0.5939593315124512,1.3497886657714844,-0.5249945521354675,0.8942151069641113,-0.8123067617416382,-0.6837888956069946,-0.4136888384819031,1.1805015802383423,0.41189491748809814,0.5309890508651733,-0.3119632303714752,-0.9534143209457397,1.2955743074417114,0.656120240688324,0.11673671007156372,0.6324930787086487,0.7774065136909485,2.8525638580322266,1.362971544265747,2.085451126098633,-0.11212116479873657,1.3272991180419922,0.12449055910110474,-0.9913821816444397
33,0.9958092570304871,-0.3881293535232544,1.2284361124038696,-0.28763529658317566,0.853000283241272,-1.1261162757873535,-0.8892569541931152,-0.3493262827396393,1.037671685218811,-0.2526698708534241,0.04934775456786156,-1.151468276977539,-1.6331326961517334,1.9252651929855347,1.5277364253997803,-0.6420614123344421,1.3334934711456299,1.6713366508483887,3.623445749282837,2.783130168914795,0.9934329986572266,-1.0383325815200806,2.606362819671631,-0.39533311128616333,-1.197717547416687
34,0.9031184315681458,-0.4625512659549713,1.0992794036865234,-0.5319061279296875,0.7498037219047546,-0.27512359619140625,-0.09135457873344421,-0.37174296379089355,0.7008256912231445,0.8252663016319275,0.38353943824768066,0.2484254240989685,-0.23132401704788208,0.9449313879013062,0.1369602084159851,0.5942612290382385,0.041189610958099365,0.07206755876541138,1.9050168991088867,0.38799822330474854,2.107550859451294,1.254218578338623,0.39865824580192566,1.169187068939209,-0.8176625967025757
35,0.9543341994285583,-0.5158162713050842,1.2946319580078125,-0.41296955943107605,0.8660272359848022,-0.904604434967041,-0.8048784732818604,-0.34153804183006287,1.1280486583709717,0.052547454833984375,0.2639789581298828,-0.601300835609436,-1.2777109146118164,1.5778896808624268,1.0961055755615234,-0.2170068919658661,0.9797755479812622,1.120018720626831,3.0992631912231445,1.9772162437438965,1.417763352394104,-0.3589247465133667,1.8699610233306885,0.008605778217315674,-1.0601377487182617
36,0.9479737281799316,-0.23410847783088684,0.8733761310577393,-0.579759418964386,0.7483375668525696,0.15539084374904633,0.349237859249115,-0.4033806324005127,0.3547983169555664,1.136913776397705,0.2309931367635727,0.619125485420227,0.21063190698623657,0.7856796979904175,-0.23736296594142914,0.8953806161880493,-0.3140767514705658,-0.3961527645587921,1.401841640472412,-0.11685013771057129,2.1538045406341553,2.0433948040008545,-0.1899365484714508,1.753852128982544,-0.7718848586082458
37,0.9641534090042114,-0.004554133862257004,0.7061024308204651,-0.3671475350856781,0.658225417137146,-0.188269704580307,0.4644510746002197,-0.48556822538375854,0.021902740001678467,0.9094569683074951,-0.022006791085004807,-0.3300414979457855,-0.06742933392524719,1.2114969491958618,0.192701518535614,0.34023118019104004,-0.02832278609275818,0.234749436378479,2.058877944946289,0.7849780321121216,1.7447909116744995,1.1485873460769653,0.6216523051261902,1.2019751071929932,-0.9760028719902039
38,0.8962864875793457,-0.0793667882680893,0.7289464473724365,-0.567844033241272,0.716942548751831,0.24974387884140015,0.6715787649154663,-0.49183717370033264,0.07667866349220276,1.3824505805969238,0.20271360874176025,0.5324110388755798,0.47940176725387573,0.7359974384307861,-0.4679785966873169,0.9786434769630432,-0.5521247982978821,-0.5444403886795044,1.3156338930130005,-0.38954487442970276,2.5021557807922363,2.0778257846832275,-0.45334485173225403,1.7934939861297607,-0.7617946863174438
39,0.9018068313598633,-0.3344702422618866,0.972800612449646,-0.6795138716697693,0.79969722032547,0.14202725887298584,0.34032729268074036,-0.47044792771339417,0.4976579546928406,1.375708818435669,0.4965391159057617,0.7877515554428101,0.3645007014274597,0.5949443578720093,-0.5312099456787109,1.1088930368423462,-0.5123057961463928,-0.6854788661003113,1.2780134677886963,-0.6251298189163208,2.8596882820129395,1.7291171550750732,-0.6306473612785339,1.344466209411621,-0.6817249059677124
40,0.9732819199562073,-0.07253439724445343,0.802839994430542,-0.6225311756134033,0.808696448802948,0.020451873540878296,0.6327722668647766,-0.6496971845626831,0.1858530342578888,1.5452593564987183,0.44405248761177063,0.2389848828315735,0.4240511655807495,0.7618993520736694,-0.5927110910415649,0.9284662008285522,-0.5740584135055542,-0.3767009377479553,1.6818944215774536,-0.21647626161575317,2.883788585662842,1.3845760822296143,-0.3286270499229431,1.1543922424316406,-0.9108376502990723
41,0.9826462268829346,-0.08082544803619385,0.7325077056884766,-0.54918372631073,0.6996358036994934,0.1531909704208374,0.7002522349357605,-0.532395601272583,0.04763531684875488,1.4264055490493774,0.25565895438194275,0.3678208589553833,0.48980289697647095,0.7488771677017212,-0.48572254180908203,0.9357691407203674,-0.5772862434387207,-0.35724514722824097,1.551887035369873,-0.08745181560516357,2.2509164810180664,2.2897260189056396,-0.19008970260620117,2.0473389625549316,-0.912237823009491
42,0.9696593880653381,-0.743768572807312,1.473250389099121,-0.514674186706543,0.9073761105537415,-0.8398927450180054,-1.0353747606277466,-0.262652188539505,1.4452438354492188,0.05436871945858002,0.44940972328186035,-0.14419971406459808,-1.269425630569458,1.3779487609863281,0.9927694797515869,0.007400870323181152,0.942412257194519,1.0923731327056885,2.9774975776672363,1.743445873260498,1.6910582780838013,-0.3362880051136017,1.728778600692749,-0.024416804313659668,-0.9760797023773193
43,0.9212057590484619,0.22621825337409973,0.42936447262763977,-0.5305036902427673,0.6457638740539551,0.5187724232673645,1.2613266706466675,-0.5966392159461975,-0.4653412401676178,1.74555242061615,0.03492167964577675,0.4817142188549042,0.9534565210342407,0.666562557220459,-0.8145596385002136,1.1276986598968506,-0.9407979249954224,-0.6351727247238159,1.0980368852615356,-0.5001518726348877,2.3605008125305176,2.924264669418335,-0.6388479471206665,2.6194915771484375,-0.8535525798797607
44,0.8726412057876587,-0.4665091335773468,1.2051560878753662,-0.5368103981018066,0.8631821870803833,-0.5607456564903259,-0.38615527749061584,-0.42802122235298157,0.9351357221603394,0.6140552759170532,0.4390156865119934,-0.11140847206115723,-0.6485191583633423,1.1833078861236572,0.41935598850250244,0.30289706587791443,0.38541415333747864,0.4201396107673645,2.4458553791046143,0.915450930595398,2.2135818004608154,0.11966988444328308,0.8516541123390198,0.1905684769153595,-0.9391165971755981
45,0.9228231310844421,-0.3078913688659668,0.9644101858139038,-0.5321869254112244,0.7365154027938843,-0.17602846026420593,0.20726850628852844,-0.46162810921669006,0.4515431523323059,1.0637357234954834,0.36118003726005554,0.1842096745967865,0.016083374619483948,0.899362325668335,-0.09067517518997192,0.680271327495575,-0.1796988695859909,-0.12058582901954651,1.8506383895874023,0.2006383240222931,2.348661422729492,1.0925313234329224,0.1116001307964325,0.9028409719467163,-0.9109089374542236
46,0.8854350447654724,0.11863424628973007,0.5228586196899414,-0.524715006351471,0.6451751589775085,0.406077116727829,1.0852887630462646,-0.5612603425979614,-0.31461456418037415,1.6273815631866455,0.08971215784549713,0.4499461054801941,0.8114433288574219,0.6898530125617981,-0.6933324337005615,1.0635313987731934,-0.8248900175094604,-0.6029756665229797,1.1749703884124756,-0.44206568598747253,2.3851819038391113,2.502039670944214,-0.5897140502929688,2.1930618286132812,-0.8376254439353943
47,0.9943168759346008,-0.5939593315124512,1.3497886657714844,-0.5249945521354675,0.8942151069641113,-0.8123067617416382,-0.6837888956069946,-0.4136888384819031,1.1805015802383423,0.41189491748809814,0.5309890508651733,-0.3119632303714752,-0.9534143209457397,1.2955743074417114,0.656120240688324,0.11673671007156372,0.6324930787086487,0.7774065136909485,2.8525638580322266,1.362971544265747,2.085451126098633,-0.11212116479873657,1.3272991180419922,0.12449055910110474,-0.9913821816444397
48,0.9958092570304871,-0.3881293535232544,1.2284361124038696,-0.28763529658317566,0.853000283241272,-1.1261162757873535,-0.8892569541931152,-0.3493262827396393,1.037671685218811,-0.2526698708534241,0.04934775456786156,-1.151468276977539,-1.6331326961517334,1.9252651929855347,1.5277364253997803,-0.6420614123344421,1.3334934711456299,1.6713366508483887,3.623445749282837,2.783130168914795,0.9934329986572266,-1.0383325815200806,2.606362819671631,-0.39533311128616333,-1.197717547416687
49,0.9031184315681458,-0.4625512659549713,1.0992794036865234,-0.5319061279296875,0.7498037219047546,-0.27512359619140625,-0.09135457873344421,-0.37174296379089355,0.7008256912231445,0.8252663016319275,0.38353943824768066,0.2484254240989685,-0.23132401704788208,0.9449313879013062,0.1369602084159851,0.5942612290382385,0.041189610958099365,0.07206755876541138,1.9050168991088867,0.38799822330474854,2.107550859451294,1.254218578338623,0.39865824580192566,1.169187068939209,-0.8176625967025757
50,0.9543341994285583,-0.5158162713050842,1.2946319580078125,-0.41296955943107605,0.8660272359848022,-0.904604434967041,-0.8048784732818604,-0.34153804183006287,1.1280486583709717,0.052547454833984375,0.2639789581298828,-0.601300835609436,-1.2777109146118164,1.5778896808624268,1.0961055755615234,-0.2170068919658661,0.9797755479812622,1.120018720626831,3.0992631912231445,1.9772162437438965,1.417763352394104,-0.3589247465133667,1.8699610233306885,0.008605778217315674,-1.0601377487182617
51,0.9479737281799316,-0.23410847783088684,0.8733761310577393,-0.579759418964386,0.7483375668525696,0.15539084374904633,0.349237859249115,-0.4033806324005127,0.3547983169555664,1.136913776397705,0.2309931367635727,0.619125485420227,0.21063190698623657,0.7856796979904175,-0.23736296594142914,0.8953806161880493,-0.3140767514705658,-0.3961527645587921,1.401841640472412,-0.11685013771057129,2.1538045406341553,2.0433948040008545,-0.1899365484714508,1.753852128982544,-0.7718848586082458
52,0.9641534090042114,-0.004554133862257004,0.7061024308204651,-0.3671475350856781,0.658225417137146,-0.188269704580307,0.4644510746002197,-0.48556822538375854,0.021902740001678467,0.9094569683074951,-0.022006791085004807,-0.3300414979457855,-0.06742933392524719,1.2114969491958618,0.192701518535614,0.34023118019104004,-0.02832278609275818,0.234749436378479,2.058877944946289,0.7849780321121216,1.7447909116744995,1.1485873460769653,0.6216523051261902,1.2019751071929932,-0.9760028719902039
53,0.8962864875793457,-0.0793667882680893,0.7289464473724365,-0.567844033241272,0.716942548751831,0.24974387884140015,0.6715787649154663,-0.49183717370033264,0.07667866349220276,1.3824505805969238,0.20271360874176025,0.5324110388755798,0.47940176725387573,0.7359974384307861,-0.4679785966873169,0.9786434769630432,-0.5521247982978821,-0.5444403886795044,1.3156338930130005,-0.38954487442970276,2.5021557807922363,2.0778257846832275,-0.45334485173225403,1.7934939861297607,-0.7617946863174438
54,0.9018068313598633,-0.3344702422618866,0.972800612449646,-0.6795138716697693,0.79969722032547,0.14202725887298584,0.34032729268074036,-0.47044792771339417,0.4976579546928406,1.375708818435669,0.4965391159057617,0.7877515554428101,0.3645007014274597,0.5949443578720093,-0.5312099456787109,1.1088930368423462,-0.5123057961463928,-0.6854788661003113,1.2780134677886963,-0.6251298189163208,2.8596882820129395,1.7291171550750732,-0.6306473612785339,1.344466209411621,-0.6817249059677124
55,0.9732819199562073,-0.07253439724445343,0.802839994430542,-0.6225311756134033,0.808696448802948,0.020451873540878296,0.6327722668647766,-0.6496971845626831,0.1858530342578888,1.5452593564987183,0.44405248761177063,0.2389848828315735,0.4240511655807495,0.7618993520736694,-0.5927110910415649,0.9284662008285522,-0.5740584135055542,-0.3767009377479553,1.6818944215774536,-0.21647626161575317,2.883788585662842,1.3845760822296143,-0.3286270499229431,1.1543922424316406,-0.9108376502990723
56,0.9826462268829346,-0.08082544803619385,0.7325077056884766,-0.54918372631073,0.6996358036994934,0.1531909704208374,0.7002522349357605,-0.532395601272583,0.04763531684875488,1.4264055490493774,0.25565895438194275,0.3678208589553833,0.48980289697647095,0.7488771677017212,-0.48572254180908203,0.9357691407203674,-0.5772862434387207,-0.35724514722824097,1.551887035369873,-0.08745181560516357,2.2509164810180664,2.2897260189056396,-0.19008970260620117,2.0473389625549316,-0.912237823009491
57,0.9696593880653381,-0.743768572807312,1.473250389099121,-0.514674186706543,0.9073761105537415,-0.8398927450180054,-1.0353747606277466,-0.262652188539505,1.4452438354492188,0.05436871945858002,0.44940972328186035,-0.14419971406459808,-1.269425630569458,1.3779487609863281,0.9927694797515869,0.007400870323181152,0.942412257194519,1.0923731327056885,2.9774975776672363,1.743445873260498,1.6910582780838013,-0.3362880051136017,1.728778600692749,-0.024416804313659668,-0.9760797023773193
